"","language_a","language_b","a_text","b_text","sentence_length_b","sentence_length_a"
"1050","es","en","Los seres humanos son el único reservorio de la infección:","Humans are the only reservoir of infection:",7,10
"1723","es","en","Los seres humanos son el único reservorio de esta infección.","Humans are the only reservoir of infection.",7,10
"1061","es","en","Los seres humanos son el único reservorio del virus, que se transmite de una persona a otra por medio de gotículas o saliva.","Humans are the only reservoirs of the virus, which is transmitted from person to person via droplets and/or saliva.",19,23
"1033","es","en","Los seres humanos se infectan por contacto directo o indirecto con la sangre o los órganos de animales infectados.","Humans may become infected through direct or indirect contact with the blood or organs of infected animals.",17,19
"1306","es","en","Procuro desayunar con mi mujer y con mis hijos; es nuestro momento para estar juntos.","I always try to have breakfast with my wife and children... our moment together.",14,15
"2212","es","en","Identificación de amenazas emergentes para la salud (información epidemiológica)","Identification of emerging health threats (epidemic intelligence)",7,9
"193","es","en","Identificar y evaluar las amenazas emergentes que determinadas enfermedades transmisibles representan para la salud.","Identify and assess emerging threats to human health from communicable diseases;",11,14
"18","es","en","Identificando las tendencias a largo plazo se obtendrá la base de conocimientos necesaria para informar sobre acciones estratégicas de salud pública.","Identifying long-term trends will build the evidence base for informing strategic public health action.",14,21
"334","es","en","Si se nos advierte de algún error, trataremos de corregirlo.","If errors are brought to our attention, we will try to correct them.",13,10
"1297","es","en","Si no se trata, la infección puede llegar a las articulaciones, el corazón y el sistema nervioso.","If left untreated, infection can spread to joints, the heart, and the nervous system.",14,17
"1969","es","en","Si la bacteria se inhala y llega a los pulmones, puede provocar la infección.","If the bacteria get inhaled into the lungs they can cause infection.",12,14
"2116","es","en","Si el equipo encargado de la bandeja de correo no es capaz de responder a su pregunta, remitirá su correo a otro servicio.","If the management team of the mailbox is unable to answer your question, it will forward your e-mail to another service.",21,23
"1603","es","en","Si desea hacer algún comentario sobre la accesibilidad al sitio web del ECDC, envíe un correo electrónico a  ECDC Webmaster .","If you have any comments regarding accessibility with the ECDC website, please e-mail the  ECDC Webmaster .",18,22
"506","es","en","Si ha solicitado un puesto de trabajo en el ECDC, le invitamos a comprobar el Estado de contratación","If you have applied for a position with ECDC, check the Recruitment status",13,18
"638","es","en","Si quiere recibir alguna de ellas en formato impreso, envíe un correo a  publications@ecdc.europa.eu .","If you would like to receive any of them in hard copy, please email  publications@ecdc.europa.eu .",17,16
"212","es","en","En algunos países (Italia, Francia, España) se vacuna a las personas con riesgo de exposición laboral.","Immunisation of persons at occupational risk of exposure has been carried out in some countries (Italy, France, Spain).",18,16
"84","es","en","La carne de animales importados y silvestres presenta un riesgo mayor, y se desaconseja su consumo poco cocinado o crudo.","Imported and wild animal meat presents a higher risk and its consumption in the undercooked or raw state should be discouraged.",21,20
"510","es","en","Se han identificado casos importados en turistas de varios países europeos.","Imported cases among tourists have been identified in several European countries.",11,11
"342","es","en","En 2006 y 2007, el ECDC participó en los ejercicios de simulación nacionales de preparación frente a pandemias organizados por Francia y Alemania.","In 2006 and 2007 ECDC participated in pandemic preparedness national exercises organized by France and Germany.",16,23
"2156","es","en","En 2007 se produjo un brote del virus de Zika en la isla de Yap, en el Pacífico.","In 2007, Zika virus caused an outbreak on the island of Yap in the Pacific.",15,18
"96","es","en","Además, la unidad acoge cuatro programas específicos por enfermedades.","In addition, four disease specific programmes are hosted in SAU.",10,9
"1760","es","en","Además, en cerca del 10 % de los casos se producen complicaciones postinfecciosas, como una inflamación articular reactiva.","In addition, post-infectious complications, such as reactive joint inflammation occur in about 10% of the cases.",16,17
"1117","es","en","En los casos clínicos, la infección sintomática aparece tras un período de incubación de 3 a 6 días.","In clinical cases, symptomatic infection appears after an incubation period of 3–6 days.",13,17
"606","es","en","En Europa se han notificado casos de infecciones humanas en Albania, Armenia, Bulgaria, Kazajstán, Kosovo, Rusia, Serbia, Tayikistán, Turquía, Turkmenistán, Ucrania y Uzbekistán.","In Europe cases of human infections have been reported from Albania, Armenia, Bulgaria, Kazakhstan, Kosovo, Russia, Serbia, Tajikistan, Turkey, Turkmenistan, Ukraine, and Uzbekistan.",23,23
"47","es","en","En Europa, las infecciones más importantes son las de transmisión sexual (ITS).","In Europe the most important infections are sexually transmitted infections (STI).",11,12
"409","es","en","En Europa se han registrado 17 casos desde 1958.","In Europe, since 1958 a total of 17 cases have been reported.",12,9
"1961","es","en","En Europa, también se ha detectado la intervención del jabalí.","In Europe, wild boars have also been implicated.",8,10
"634","es","en","En la realización de su labor cuenta con la ayuda del  Equipo de dirección superior .","In his work he is aided by the  Senior Management Team  (SMT).",14,17
"2139","es","en","En los seres humanos son frecuentes las infecciones asintomáticas.","In humans, infections without symptoms are common.",7,9
"702","es","en","En junio de 2002, la región europea de la OMS fue declarada exenta de poliomielitis.","In June 2002, the WHO European region was declared polio free.",11,15
"159","es","en","En junio de 2008 se diagnosticó el primer caso en Grecia.","In June 2008, a first case was diagnosed in Greece.",10,11
"136","es","en","En casi todos los casos, su ordenador podrá leer los documentos y archivos de este sitio web.","In most cases your computer will be capable of reading the documents and files featured on this website.",18,17
"982","es","en","Para garantizar una respuesta eficaz en caso de amenaza sanitaria, han de aplicarse los siguientes principios rectores:","In order to ensure an efficient response to PHE, the following guiding principles are enforced:",15,17
"279","es","en","Con el objeto de reforzar el equipo humano de salud pública de la UE, estas son las principales áreas de actividad:","In order to strengthen EU public health work force, these are the main areas of our activities:",17,21
"1273","es","en","En particular, se incluirá la información siguiente:","In particular, the following information will be included:",8,7
"651","es","en","En los últimos años está apareciendo un número cada vez mayor de fármacos para tratar la infección crónica.","In recent years, increasing numbers of drugs are becoming available for treatment of chronic infection.",15,18
"1112","es","en","En años recientes se ha conseguido esto por medio de varios proyectos financiados por la Comisión Europea.","In recent years, this has been achieved through several European Commission funded projects.",13,17
"2254","es","en","En varios países asiáticos, el dengue hemorrágico se ha convertido en una causa importante de enfermedad y muerte, principalmente en niños.","In several Asian countries, dengue haemorrhagic fever has become an important cause of disease and death, mainly in children.",19,21
"1440","es","en","En el caso de la enfermedad quística, los síntomas suelen ser consecuencia del gran tamaño de los quistes.","In the case of cystic disease, symptoms usually appear due to the large size of the cysts.",17,18
"2085","es","en","A veces se producen fallecimientos entre ancianos y pacientes debilitados.","In the elderly and otherwise weak patients death sometimes occurs.",10,10
"208","es","en","En el ambiente, el reservorio más importante del parásito son las aguas superficiales contaminadas.","In the environment, major reservoirs of the parasite are contaminated surface waters.",12,14
"2016","es","en","Durante el primer semestre de 2009 se prevé realizar nuevas ediciones de todos los cursos cortos indicados.","In the first half of 2009, new editions of all the mentioned short courses are planned.",16,17
"1129","es","en","Entre 1991 y 2002, la Sra. Jakab ocupó diversos puestos, entre los que cabe mencionar:","In the time between 2002 - 1991, she held several posts including Co-ordinator, Division of Information, Evidence and Communication; Director, Country Health Development;",23,15
"1586","es","en","En esta situación, el virus puede afectar a todos los órganos del feto en desarrollo y causar muerte fetal, aborto o malformaciones congénitas.","In this situation the virus can affect all the organs of the developing foetus, causing foetal death, miscarriage, or congenital malformation.",21,23
"657","es","en","En las regiones ricas, otros factores suelen influir en los programas de vacunación.","In wealthy regions other factors usually affect immunisation programs.",9,13
"1140","es","en","Un tratamiento insuficiente puede tener como resultado la falta de curación, una recidiva precoz o el desarrollo de una enfermedad farmacorresistente.","Inadequate treatment may result in failure of cure, early relapse or the development of drug-resistant disease.",16,21
"1446","es","en","Los lactantes y niños presentan un riesgo de infección especialmente alto.","Infants and children are at a particularly increased risk of infection.",11,11
"2029","es","en","Las personas infectadas pueden mantenerse asintomáticas o bien (entre 3 y 25 o más días después) manifestar una diarrea aguda o crónica.","Infected individuals can remain without symptoms or (three to 25 or more days later) develop either acute or chronic diarrhoea.",20,20
"723","es","en","El control de las enfermedades infecciosas se basa en el diagnóstico de laboratorio.","Infectious diseases control relies on laboratory diagnostics.",7,13
"2348","es","en","Los animales infestados albergan larvas enquistadas en los músculos, y el consumo de productos cárnicos crudos o poco cocinados puede provocar la enfermedad.","Infested animals harbour larvae encysted in their muscles, and consumption of raw or undercooked meat products may lead to disease.",20,23
"191","es","en","La gripe es una enfermedad infecciosa aguda de las vías respiratorias provocada por el virus Influenza, del que existen tres tipos:","Influenza is an acute infectious disease of the respiratory tract caused by the influenza virus which occurs in three types:",20,21
"1710","es","en","La gripe es una enfermedad infecciosa con síntomas respiratorios característicos provocada por virus ARN.","Influenza is an infectious disease with mostly respiratory characteristics caused by RNA viruses.",13,14
"1231","es","en","La gripe es una enfermedad infecciosa con síntomas primordialmente respiratorios provocada por el virus de la gripe.","Influenza is an infectious disease with mostly respiratory symptoms caused by influenza viruses.",13,17
"1996","es","en","La información y la comunicación son esenciales en esta situación.","Information and communication play key roles in such an issue.",10,10
"2327","es","en","Inicio de estudios y proyectos científicos aplicados de viabilidad, desarrollo y preparación de sus actividades.","Initiate applied scientific studies and projects for the feasibility, development and preparation of its activities",15,15
"1885","es","en","Un resultado analítico insuficiente o incorrecto tiene consecuencias para los pacientes, los médicos y el sistema de asistencia sanitaria.","Insufficient or incorrect analytical performance has consequences for the patients, the clinicians and the health care system.",17,19
