"","X","Satz.1.id","Satz.1.TranslatorSource","Satz.1.BLEU","Satz.1.ROUGE","Satz.1.BLEURT","Satz.2.id","Satz.2.TranslatorSource","Satz.2.BLEU","Satz.2.ROUGE","Satz.2.BLEURT","Original","Expected","Satz.1","Satz.2","Similarity.rating.DP","Similarity.rating.TS","Comments.TS","Comments.DP","Translation.rating.TS","Wrong.translation.TS","Comments.TS.1","Similarity.rating.BLEU","Similarity.rating.ROUGE","Similarity.rating.BLEURT","testBLEU.DP.rating","testROUGE.DP.rating","testBLEURT.DP.rating","testBLEU.TS.rating","testROUGE.TS.rating","testBLEURT.TS.rating"
"114","114","22571","Deepl","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005790959","0.3030303","0.066943","59580","IBM","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000712042630315047","0.303030303030303","0.355968832969666","Bei Patienten mit eingeschrnkter Leberfunktion wird eine engmaschige berwachung der Sirolimus- Talspiegel im Vollblut empfohlen.","In hepatically impaired patients, it is recommended that sirolimus whole blood trough levels be closely monitored.","In patients with impaired liver function, close monitoring of sirolimus valley levels in whole blood is recommended.","In patients with impaired liver function, close monitoring of sirolimus trough levels in whole blood is recommended.","<","<","","interesting mismatch!","<","","","<","<","<","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"115","115","6577","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105882157347615","0.195121951219512","-0.230055719614029","43588","Google","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000403875000952388","0.27906976744186","0.00988053902983665","Insgesamt wurden 17 Flle des zoster- und varizellenartigen Exanthems, das nicht an der Injektionsstelle auftrat, berichtet.","Of the 17 reported noninjection-site zosteriform and varicella-like rashes, 10 specimens were available and adequate for PCR testing.","In total, 17 cases of the zoster and variant cell exanthema that did not occur at the injection site were reported.","A total of 17 cases of the zoster and varicella-like rash that did not occur at the injection site have been reported.","E","E","","","<","Satz.1","","<","<","<","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"116","116","6577","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105882157347615","0.195121951219512","-0.230055719614029","25084","Deepl","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004772318","0.2926829","-0.1575276","Insgesamt wurden 17 Flle des zoster- und varizellenartigen Exanthems, das nicht an der Injektionsstelle auftrat, berichtet.","Of the 17 reported noninjection-site zosteriform and varicella-like rashes, 10 specimens were available and adequate for PCR testing.","In total, 17 cases of the zoster and variant cell exanthema that did not occur at the injection site were reported.","A total of 17 cases of zoster and varicella-like exanthema that did not occur at the injection site were reported.","E","E","","","<","","","<","<","<","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"117","117","6577","CEF","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105882157347615","0.195121951219512","-0.230055719614029","62093","IBM","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000477231847109015","0.292682926829268","-0.244685530662537","Insgesamt wurden 17 Flle des zoster- und varizellenartigen Exanthems, das nicht an der Injektionsstelle auftrat, berichtet.","Of the 17 reported noninjection-site zosteriform and varicella-like rashes, 10 specimens were available and adequate for PCR testing.","In total, 17 cases of the zoster and variant cell exanthema that did not occur at the injection site were reported.","A total of 17 cases of zoster and varicella-like exanthems, which did not occur at the injection site, were reported.","E","E","","","<","","","<","<",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"118","118","43588","Google","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000403875000952388","0.27906976744186","0.00988053902983665","25084","Deepl","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004772318","0.2926829","-0.1575276","Insgesamt wurden 17 Flle des zoster- und varizellenartigen Exanthems, das nicht an der Injektionsstelle auftrat, berichtet.","Of the 17 reported noninjection-site zosteriform and varicella-like rashes, 10 specimens were available and adequate for PCR testing.","A total of 17 cases of the zoster and varicella-like rash that did not occur at the injection site have been reported.","A total of 17 cases of zoster and varicella-like exanthema that did not occur at the injection site were reported.","E","E","","","<","","","<","<",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"119","119","43588","Google","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000403875000952388","0.27906976744186","0.00988053902983665","62093","IBM","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000477231847109015","0.292682926829268","-0.244685530662537","Insgesamt wurden 17 Flle des zoster- und varizellenartigen Exanthems, das nicht an der Injektionsstelle auftrat, berichtet.","Of the 17 reported noninjection-site zosteriform and varicella-like rashes, 10 specimens were available and adequate for PCR testing.","A total of 17 cases of the zoster and varicella-like rash that did not occur at the injection site have been reported.","A total of 17 cases of zoster and varicella-like exanthems, which did not occur at the injection site, were reported.","E","E","","","<","","","<","<",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"120","120","25084","Deepl","0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004772318","0.2926829","-0.1575276","62093","IBM","0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000477231847109015","0.292682926829268","-0.244685530662537","Insgesamt wurden 17 Flle des zoster- und varizellenartigen Exanthems, das nicht an der Injektionsstelle auftrat, berichtet.","Of the 17 reported noninjection-site zosteriform and varicella-like rashes, 10 specimens were available and adequate for PCR testing.","A total of 17 cases of zoster and varicella-like exanthema that did not occur at the injection site were reported.","A total of 17 cases of zoster and varicella-like exanthems, which did not occur at the injection site, were reported.","E","E","","",">","","","<","<",">","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"121","121","44","CEF","0.262431027729227","0.619047619047619","0.0645470470190048","37054","Google","0.215558841118558","0.595744680851064","0.268870651721954","Die Tonsillektomie zhlt zu den in Deutschland am hufigsten durchgefhrten Operationen, deren gefhrlichste Komplikation vor allem fr Kinder die Nachblutung darstellt.","Adenotonsillectomy is one of the most common surgical procedures in Germany and the most critical postoperative complication is postoperative hemorrhage, particularly for children.","Tonsillectomy is one of the most common surgery in Germany, the most dangerous complication of bleeding, especially for children.","The tonsillectomy is one of the most frequently performed operations in Germany, the most dangerous complication of which is postoperative bleeding, especially for children.","<","=","","","<","","",">",">","<","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"122","122","44","CEF","0.262431027729227","0.619047619047619","0.0645470470190048","55559","IBM","0.212334705859988","0.595744680851064","0.281097620725632","Die Tonsillektomie zhlt zu den in Deutschland am hufigsten durchgefhrten Operationen, deren gefhrlichste Komplikation vor allem fr Kinder die Nachblutung darstellt.","Adenotonsillectomy is one of the most common surgical procedures in Germany and the most critical postoperative complication is postoperative hemorrhage, particularly for children.","Tonsillectomy is one of the most common surgery in Germany, the most dangerous complication of bleeding, especially for children.","Tonsillectomy is one of the most frequently performed operations in Germany, the most dangerous complication of which is the post-hemorrhage especially for children.","<","=","","","<","","",">",">","<","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"123","123","44","CEF","0.262431027729227","0.619047619047619","0.0645470470190048","18549","Deepl","0.178551492991616","0.533333333333333","0.255288422107697","Die Tonsillektomie zhlt zu den in Deutschland am hufigsten durchgefhrten Operationen, deren gefhrlichste Komplikation vor allem fr Kinder die Nachblutung darstellt.","Adenotonsillectomy is one of the most common surgical procedures in Germany and the most critical postoperative complication is postoperative hemorrhage, particularly for children.","Tonsillectomy is one of the most common surgery in Germany, the most dangerous complication of bleeding, especially for children.","Tonsillectomy is one of the most frequently performed operations in Germany. The most dangerous complication, especially for children, is post-operative bleeding.","<",">","I like that they made two sentences of it.","","<","","I like that they made two sentences of it.",">",">","<","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE"
